Customer_ID,Customer_Name,Month,Dish_Ordered,Quantity_Ordered,Order_Time,Payment_Method
4248,Meera Iyer,March,Gobi Manchurian,4,Evening,Cash
7319,Arvind Das,February,Omlet (Double),1,Morning,Cash
1298,Anirban Roy,January,Chicken Fried Rice,2,Morning,UPI
3130,Soham Bose,December,Masala Dosa,2,Evening,UPI
5722,Anirban Roy,January,Chilly Chicken (Half 6 Pcs),5,Evening,UPI
9041,Sunita Sen,February,Egg Torka,2,Evening,Card
9838,Meera Iyer,August,Chicken Biryani,5,Morning,Wallet
8047,Soham Bose,January,Jeera Rice,4,Evening,Cash
7274,Anirban Roy,February,Veg Fried Rice,1,Evening,UPI
8621,Anirban Roy,June,Chicken Kosha,4,Night,Wallet
5045,Priya Sharma,November,Paneer Chilly,1,Evening,Card
1785,Rajesh Gupta,September,Gobi Manchurian,1,Afternoon,UPI
4846,Anirban Roy,October,Chicken Biryani,1,Evening,Card
3752,Meera Iyer,June,Chicken Kosha,1,Afternoon,Cash
8045,Anirban Roy,March,Chicken Fried Rice,1,Morning,UPI
8700,Priya Sharma,November,Green Peas Masala,5,Morning,Card
6842,Meera Iyer,October,Paneer Butter Masala,5,Night,Card
1394,Rajesh Gupta,May,Egg Torka,4,Evening,UPI
4032,Soham Bose,September,Paneer Chilly,5,Evening,Cash
1540,Priya Sharma,February,Plain Rice,2,Night,UPI
3138,Meera Iyer,July,Mutton Biryani,4,Morning,UPI
8861,Rajesh Gupta,October,Mutton Masala (Kosha/Fry/Kadai),2,Morning,Wallet
8195,Meera Iyer,November,Veg Meals,2,Afternoon,Card
5157,Arvind Das,September,Jeera Rice,1,Night,Card
6564,Arvind Das,October,Butter Dhal Fry,5,Night,Cash
4280,Arvind Das,March,Chicken Masala,4,Morning,Cash
8915,Priya Sharma,February,Aloo Mutter/Aloo Gobi,5,Night,Wallet
9281,Soham Bose,August,Egg Masala (Single),5,Evening,Card
4112,Anirban Roy,June,Aloo Mutter/Aloo Gobi,2,Evening,UPI
7307,Arvind Das,January,Cylon/Kerala Parota,4,Evening,Wallet
4546,Sunita Sen,October,Egg Burji (2 Eggs),4,Night,UPI
6037,Anirban Roy,May,Gobi Manchurian,5,Evening,Wallet
7430,Rajesh Gupta,February,Egg Torka,1,Afternoon,UPI
5147,Sunita Sen,October,Omlet (Single),1,Afternoon,Card
3014,Sunita Sen,January,Parota,2,Afternoon,Cash
4662,Anirban Roy,August,Aloo Mutter/Aloo Gobi,3,Morning,UPI
1749,Anirban Roy,November,Chicken Fried Rice,5,Night,UPI
2538,Arvind Das,May,Roti,2,Evening,Wallet
5965,Meera Iyer,October,Poori Bajji (3 Pcs),3,Morning,Wallet
1271,Meera Iyer,November,Aloo Posto,3,Night,Card
6522,Sunita Sen,April,Katla (Fry/Curry),1,Night,Card
3384,Sunita Sen,May,Green Peas Masala,1,Evening,Wallet
1109,Arvind Das,September,Paneer Manchurian,5,Evening,Cash
7343,Rajesh Gupta,July,Egg Fried Rice,5,Afternoon,Wallet
9244,Priya Sharma,June,Masala Dosa,1,Evening,Cash
3568,Anirban Roy,October,Chilly Chicken (Full 12 Pcs),1,Night,Wallet
5278,Anirban Roy,December,Channa Masala,2,Night,Cash
4606,Priya Sharma,June,Chicken Noodles,2,Evening,UPI
3240,Sunita Sen,August,Aloo Posto,4,Afternoon,Wallet
3441,Rajesh Gupta,July,Chicken Fried Rice,4,Evening,Wallet
6557,Arvind Das,January,Butter Dhal Fry,1,Afternoon,Wallet
9402,Soham Bose,January,Chicken Noodles,4,Morning,Wallet
2335,Meera Iyer,January,Ghee Rice,3,Evening,Cash
9435,Anirban Roy,January,Mutter Paneer,5,Afternoon,Cash
4970,Anirban Roy,February,Egg Biryani,2,Evening,Cash
3699,Anirban Roy,January,Plain Rice,5,Afternoon,Card
6650,Rajesh Gupta,October,Palak Paneer,5,Morning,Wallet
5293,Soham Bose,November,Masala Rice,3,Morning,Card
6515,Priya Sharma,February,Mutter Paneer,1,Morning,Card
5711,Meera Iyer,July,Masala Dosa,5,Afternoon,Card
6845,Rajesh Gupta,July,Jeera Rice,3,Morning,Wallet
8217,Rajesh Gupta,April,Egg Noodles,4,Evening,Card
4445,Anirban Roy,February,Rohu (Fry/Curry),1,Morning,Cash
9808,Meera Iyer,July,Chicken Kosha,5,Evening,Wallet
1230,Arvind Das,September,Kabab Full (8 Pcs),1,Afternoon,Cash
7426,Arvind Das,June,Egg Biryani,5,Night,UPI
3087,Priya Sharma,May,Roti,2,Morning,Cash
2506,Rajesh Gupta,May,Mutton Biryani,1,Night,Wallet
5404,Arvind Das,January,Kabab Half (4 Pcs),2,Afternoon,Wallet
1496,Priya Sharma,March,Egg Noodles,2,Afternoon,UPI
4680,Priya Sharma,May,Plain Dosa (2 Pcs),5,Afternoon,Cash
6042,Sunita Sen,November,Parota,3,Night,Card
6686,Rajesh Gupta,December,Palak Paneer,1,Morning,Card
4366,Soham Bose,December,Gobi Manchurian,2,Afternoon,Wallet
9045,Priya Sharma,July,Chicken Kosha,3,Evening,Card
3483,Anirban Roy,January,Jeera Rice,2,Morning,Wallet
8402,Sunita Sen,September,Egg Masala (Double),1,Morning,Cash
7911,Sunita Sen,November,Poori Bajji (3 Pcs),2,Evening,Wallet
1008,Soham Bose,February,Chilly Chicken (Half 6 Pcs),2,Morning,UPI
1035,Sunita Sen,October,Jeera Rice,4,Night,Card
7749,Rajesh Gupta,April,Chicken Kosha,1,Morning,Cash
9915,Meera Iyer,November,Katla (Fry/Curry),3,Evening,Card
1628,Arvind Das,May,Aloo Posto,3,Night,UPI
2915,Anirban Roy,August,Rohu (Fry/Curry),5,Evening,Card
2120,Anirban Roy,September,Cylon/Kerala Parota,5,Morning,UPI
1145,Rajesh Gupta,February,Egg Burji (2 Eggs),3,Evening,UPI
6190,Priya Sharma,August,Chilly Chicken (Full 12 Pcs),2,Night,Card
3034,Soham Bose,August,Chicken Fried Rice,1,Evening,Wallet
9445,Arvind Das,December,Chicken Fry,4,Afternoon,Wallet
2671,Soham Bose,January,Veg Noodles,3,Evening,Card
3479,Anirban Roy,January,Chicken Fry,2,Afternoon,Cash
7664,Anirban Roy,May,Aloo Mutter/Aloo Gobi,1,Morning,Cash
1159,Rajesh Gupta,August,Paneer Chilly,1,Evening,Cash
9339,Anirban Roy,December,Egg Masala (Single),2,Afternoon,Cash
6799,Rajesh Gupta,March,Chilly Chicken (Half 6 Pcs),3,Evening,Cash
7073,Priya Sharma,October,Aloo Posto,2,Night,Cash
8200,Soham Bose,October,Mutton Biryani,4,Morning,UPI
4761,Arvind Das,June,Egg Masala (Double),5,Evening,Card
3661,Rajesh Gupta,November,Egg Torka,3,Evening,Card
5438,Arvind Das,December,Chicken Kosha,2,Afternoon,Wallet
9322,Anirban Roy,July,Ghee Rice,3,Evening,Cash
5453,Rajesh Gupta,June,Chicken Do Pyaza,4,Evening,Card
4646,Rajesh Gupta,December,Set Dosa (3 Pcs),4,Morning,UPI
4583,Sunita Sen,November,Chicken Pepper Masala,4,Evening,Wallet
1945,Priya Sharma,December,Chicken Masala,1,Afternoon,UPI
5097,Soham Bose,June,Dhal Fry,5,Afternoon,Card
5114,Anirban Roy,December,Masala Dosa,5,Night,Card
2837,Anirban Roy,July,Egg Torka,4,Night,Wallet
3972,Priya Sharma,June,Chicken Pepper Masala,1,Morning,UPI
5779,Arvind Das,December,Tomato Fry,4,Afternoon,UPI
6259,Soham Bose,March,Dhal Fry,1,Morning,Card
9510,Rajesh Gupta,January,Rohu (Fry/Curry),4,Afternoon,Card
9436,Priya Sharma,November,Paneer Butter Masala,3,Afternoon,Wallet
8086,Priya Sharma,June,Onion Dosa,1,Afternoon,Cash
8697,Soham Bose,August,Omlet (Double),3,Night,Cash
9565,Soham Bose,December,Egg Torka,3,Night,Cash
8597,Soham Bose,May,Paneer Manchurian,5,Morning,Card
1923,Anirban Roy,January,Omlet (Double),5,Evening,Cash
1340,Soham Bose,January,Set Dosa (3 Pcs),5,Afternoon,Cash
1177,Priya Sharma,February,Chicken Kosha,1,Morning,Wallet
1727,Arvind Das,March,Veg Fried Rice,1,Evening,UPI
1287,Meera Iyer,May,Poori Bajji (3 Pcs),5,Morning,Cash
6513,Sunita Sen,May,Ghee Rice,5,Afternoon,UPI
7572,Arvind Das,October,Idly (3 Pcs),5,Evening,Card
7362,Anirban Roy,August,Veg Meals,5,Evening,UPI
5456,Priya Sharma,February,Chicken Masala,4,Morning,Cash
8871,Priya Sharma,March,Rohu (Fry/Curry),1,Morning,Wallet
4985,Anirban Roy,August,Gobi Manchurian,3,Night,UPI
1695,Soham Bose,May,Onion Dosa,4,Evening,UPI
3030,Sunita Sen,November,Egg Noodles,1,Evening,Card
7134,Priya Sharma,March,Egg Chilly,1,Morning,Cash
8128,Soham Bose,August,Chilly Chicken (Half 6 Pcs),5,Night,Cash
2996,Anirban Roy,February,Paneer Butter Masala,3,Morning,Wallet
7675,Sunita Sen,November,Chicken Biryani,2,Evening,Cash
8417,Soham Bose,June,Roti,5,Afternoon,Card
5086,Rajesh Gupta,April,Egg Torka,5,Night,Cash
3820,Priya Sharma,March,Chicken Pepper Masala,1,Morning,Wallet
2095,Anirban Roy,November,Tomato Fry,4,Evening,Wallet
5160,Arvind Das,September,Math Curry,5,Morning,Wallet
8556,Anirban Roy,May,Poori Bajji (3 Pcs),4,Afternoon,Card
1381,Soham Bose,November,Kabab Full (8 Pcs),1,Evening,Cash
7651,Rajesh Gupta,April,Veg Meals,3,Night,Wallet
6496,Anirban Roy,January,Jeera Rice,5,Morning,Card
6651,Rajesh Gupta,July,Channa Masala,4,Night,Cash
8271,Soham Bose,July,Chicken Pepper Masala,5,Morning,Cash
8419,Sunita Sen,March,Channa Masala,3,Morning,Wallet
7546,Meera Iyer,November,Chilly Chicken (Half 6 Pcs),2,Evening,Cash
9456,Meera Iyer,September,Mutton Biryani,3,Afternoon,Wallet
2120,Priya Sharma,April,Mutton Masala (Kosha/Fry/Kadai),1,Afternoon,Card
6056,Soham Bose,December,Chicken Do Pyaza,4,Morning,Cash
3417,Priya Sharma,June,Butter Chicken,3,Afternoon,Wallet
4453,Meera Iyer,January,Omlet (Double),1,Afternoon,Wallet
6086,Rajesh Gupta,June,Channa Masala,2,Morning,Card
2992,Priya Sharma,April,Rohu (Fry/Curry),4,Morning,Wallet
9109,Sunita Sen,January,Math Curry,1,Night,Card
6284,Sunita Sen,April,Chicken Noodles,4,Night,Wallet
6942,Arvind Das,November,Set Dosa (3 Pcs),1,Morning,Card
8614,Priya Sharma,July,Roti,4,Night,Wallet
4710,Priya Sharma,October,Katla (Fry/Curry),2,Morning,Card
5964,Arvind Das,August,Chicken Noodles,3,Afternoon,Wallet
1075,Soham Bose,February,Katla (Fry/Curry),1,Evening,Wallet
2354,Meera Iyer,September,Omlet (Double),2,Afternoon,Cash
5225,Anirban Roy,May,Chicken Curry,3,Evening,Card
9622,Anirban Roy,December,Mutton Masala (Kosha/Fry/Kadai),2,Evening,Card
2450,Sunita Sen,October,Math Curry,3,Night,Cash
6453,Soham Bose,September,Mutter Paneer,4,Evening,Card
9164,Rajesh Gupta,August,Veg Noodles,3,Morning,Wallet
4983,Rajesh Gupta,June,Mutton Biryani,4,Night,Card
7062,Arvind Das,November,Chicken Do Pyaza,1,Evening,Cash
7228,Meera Iyer,December,Bangda Fry (Ayala),3,Morning,Wallet
4817,Priya Sharma,September,Chicken Noodles,3,Night,Wallet
2283,Rajesh Gupta,November,Butter Dhal Fry,3,Night,Card
6622,Sunita Sen,December,Chicken Fried Rice,5,Morning,Cash
8852,Priya Sharma,June,Chicken Curry,2,Morning,Wallet
8671,Anirban Roy,January,Poori Bajji (3 Pcs),1,Morning,Card
6798,Rajesh Gupta,February,Mutton Biryani,1,Afternoon,Card
2227,Anirban Roy,December,Chicken Fried Rice,1,Afternoon,Cash
5889,Sunita Sen,August,Chicken Fry,5,Night,Card
1267,Soham Bose,January,Kabab Full (8 Pcs),3,Night,UPI
8279,Meera Iyer,July,Omlet (Single),1,Night,Cash
6788,Priya Sharma,April,Aloo Mutter/Aloo Gobi,5,Morning,Cash
1510,Rajesh Gupta,February,Chicken Curry,3,Evening,UPI
2874,Meera Iyer,February,Green Peas Masala,2,Evening,Wallet
2777,Rajesh Gupta,January,Bangda Fry (Ayala),2,Evening,Cash
3731,Anirban Roy,April,Mutton Masala (Kosha/Fry/Kadai),2,Morning,Wallet
4758,Sunita Sen,January,Paneer Butter Masala,5,Evening,Wallet
7236,Rajesh Gupta,December,Chicken Fry,3,Evening,Cash
5679,Rajesh Gupta,June,Veg Meals,2,Morning,Card
2380,Priya Sharma,April,Palak Paneer,3,Evening,Wallet
3856,Rajesh Gupta,October,Tomato Fry,5,Morning,Wallet
9345,Rajesh Gupta,May,Omlet (Double),3,Morning,Wallet
7584,Soham Bose,January,Chicken Do Pyaza,3,Morning,Wallet
9015,Priya Sharma,June,Dhal Fry,5,Morning,Card
4927,Meera Iyer,September,Palak Paneer,4,Night,Cash
4998,Arvind Das,July,Bangda Fry (Ayala),2,Evening,UPI
5882,Anirban Roy,August,Katla (Fry/Curry),3,Morning,Card
4750,Soham Bose,June,Idly (3 Pcs),2,Afternoon,Card
7631,Anirban Roy,May,Bangda Fry (Ayala),5,Morning,UPI
4325,Soham Bose,August,Kabab Full (8 Pcs),5,Night,Card
1597,Meera Iyer,March,Butter Chicken,2,Morning,Wallet
4183,Arvind Das,July,Veg Fried Rice,5,Afternoon,Wallet
6042,Meera Iyer,September,Chilly Chicken (Half 6 Pcs),4,Evening,Card
9087,Priya Sharma,March,Aloo Mutter/Aloo Gobi,5,Afternoon,Cash
9798,Soham Bose,January,Mutton Biryani,2,Evening,Wallet
8453,Soham Bose,April,Green Peas Masala,2,Evening,UPI
7380,Arvind Das,June,Rohu (Fry/Curry),4,Morning,Card
4696,Arvind Das,July,Masala Dosa,3,Morning,Wallet
6155,Anirban Roy,June,Bangda Fry (Ayala),1,Night,Wallet
6876,Arvind Das,May,Kashmiri Aloo Dum,5,Night,Card
3920,Sunita Sen,February,Ghee Rice,5,Morning,Wallet
9033,Meera Iyer,January,Channa Masala,3,Night,Card
3510,Arvind Das,December,Masala Rice,1,Afternoon,UPI
9411,Arvind Das,October,Poori Bajji (3 Pcs),4,Evening,Card
5384,Meera Iyer,August,Egg Noodles,5,Morning,Cash
8188,Sunita Sen,December,Butter Dhal Fry,5,Night,Card
6850,Anirban Roy,March,Channa Masala,1,Afternoon,UPI
6702,Priya Sharma,October,Paneer Manchurian,3,Evening,UPI
1131,Anirban Roy,October,Veg Fried Rice,2,Evening,UPI
5008,Arvind Das,July,Masala Rice,5,Night,UPI
3410,Arvind Das,February,Butter Chicken,4,Evening,Wallet
4148,Meera Iyer,June,Poori Bajji (3 Pcs),4,Morning,Wallet
8613,Priya Sharma,February,Chicken Biryani,4,Evening,Wallet
3602,Rajesh Gupta,October,Plain Dosa (2 Pcs),1,Night,Wallet
7343,Meera Iyer,July,Math Curry,5,Evening,Cash
8968,Meera Iyer,July,Mutton Masala (Kosha/Fry/Kadai),5,Morning,Cash
8919,Soham Bose,November,Tomato Fry,1,Morning,Cash
3288,Arvind Das,February,Plain Rice,3,Afternoon,UPI
5132,Arvind Das,November,Mutter Paneer,5,Afternoon,Card
4901,Arvind Das,February,Paneer Chilly,4,Night,Cash
8639,Meera Iyer,November,Onion Dosa,1,Evening,Wallet
4320,Meera Iyer,April,Chicken Noodles,1,Evening,Cash
9323,Arvind Das,February,Egg Torka,3,Morning,Wallet
2852,Sunita Sen,June,Mutton Biryani,3,Morning,Cash
9037,Soham Bose,February,Aloo Posto,1,Evening,Wallet
9009,Rajesh Gupta,October,Set Dosa (3 Pcs),3,Morning,Card
8178,Anirban Roy,December,Egg Noodles,5,Evening,UPI
1192,Anirban Roy,September,Jeera Rice,5,Night,Cash
8629,Meera Iyer,May,Gobi Manchurian,3,Night,Cash
9147,Meera Iyer,October,Palak Paneer,4,Evening,UPI
9722,Meera Iyer,June,Channa Masala,3,Afternoon,Wallet
7194,Meera Iyer,October,Ghee Rice,2,Night,Cash
9042,Meera Iyer,March,Chicken Pepper Masala,2,Afternoon,Card
7787,Meera Iyer,April,Masala Rice,3,Afternoon,Card
3544,Anirban Roy,December,Egg Biryani,3,Night,Card
2092,Anirban Roy,June,Egg Biryani,3,Morning,Wallet
1642,Soham Bose,January,Cylon/Kerala Parota,1,Afternoon,Wallet
6920,Sunita Sen,July,Veg Meals,5,Evening,Card
8574,Sunita Sen,August,Chicken Noodles,4,Night,UPI
8256,Meera Iyer,September,Cylon/Kerala Parota,5,Evening,UPI
8927,Meera Iyer,July,Masala Rice,3,Afternoon,Wallet
2518,Anirban Roy,March,Egg Biryani,2,Evening,Cash
7186,Soham Bose,August,Poori Bajji (3 Pcs),3,Afternoon,Wallet
3659,Priya Sharma,March,Omlet (Single),3,Morning,Cash
4999,Arvind Das,December,Math Curry,4,Evening,UPI
7469,Priya Sharma,September,Parota,2,Morning,Card
5989,Arvind Das,October,Omlet (Double),3,Evening,Card
3838,Rajesh Gupta,February,Veg Meals,4,Night,Card
4073,Soham Bose,February,Egg Torka,1,Evening,UPI
9816,Anirban Roy,December,Mutter Paneer,4,Evening,Wallet
9135,Sunita Sen,January,Bangda Fry (Ayala),5,Morning,Card
3994,Sunita Sen,April,Egg Torka,2,Night,Wallet
6708,Rajesh Gupta,February,Roti,5,Evening,Card
8453,Anirban Roy,November,Green Peas Masala,5,Night,UPI
3704,Rajesh Gupta,May,Paneer Butter Masala,4,Night,Cash
7640,Anirban Roy,March,Chicken Pepper Masala,4,Afternoon,Cash
2812,Anirban Roy,March,Egg Burji (2 Eggs),1,Afternoon,Card
4703,Meera Iyer,July,Kabab Half (4 Pcs),5,Evening,UPI
6386,Priya Sharma,April,Paneer Manchurian,5,Evening,Wallet
7882,Arvind Das,July,Kashmiri Aloo Dum,3,Evening,Wallet
1345,Sunita Sen,November,Egg Chilly,2,Night,Card
7071,Rajesh Gupta,March,Ghee Rice,4,Night,UPI
2788,Sunita Sen,June,Chicken Fried Rice,3,Afternoon,Wallet
9714,Rajesh Gupta,April,Rohu (Fry/Curry),3,Morning,Cash
6386,Sunita Sen,September,Onion Dosa,1,Morning,Wallet
2117,Arvind Das,September,Idly (3 Pcs),5,Afternoon,Card
5560,Priya Sharma,August,Ghee Rice,5,Afternoon,UPI
4888,Anirban Roy,January,Chicken Curry,2,Morning,Cash
2876,Meera Iyer,November,Egg Noodles,5,Morning,Cash
6503,Anirban Roy,October,Plain Dosa (2 Pcs),3,Night,Cash
8845,Meera Iyer,March,Plain Dosa (2 Pcs),1,Afternoon,UPI
3074,Soham Bose,November,Channa Masala,2,Afternoon,UPI
4483,Anirban Roy,September,Tomato Fry,2,Afternoon,Cash
6566,Sunita Sen,July,Chicken Fried Rice,3,Morning,Wallet
1848,Priya Sharma,August,Katla (Fry/Curry),1,Evening,Wallet
9146,Arvind Das,August,Butter Dhal Fry,4,Afternoon,UPI
5429,Anirban Roy,December,Egg Chilly,3,Morning,UPI
4944,Arvind Das,March,Plain Rice,1,Morning,UPI
6468,Priya Sharma,September,Plain Dosa (2 Pcs),4,Afternoon,UPI
7845,Sunita Sen,April,Egg Masala (Double),4,Afternoon,UPI
9567,Sunita Sen,June,Chicken Noodles,3,Evening,Cash
8366,Sunita Sen,August,Dhal Fry,4,Afternoon,Wallet
9611,Rajesh Gupta,July,Tomato Fry,1,Morning,Wallet
1715,Soham Bose,July,Chicken Masala,2,Afternoon,Cash
2624,Anirban Roy,February,Set Dosa (3 Pcs),2,Afternoon,Cash
4511,Sunita Sen,August,Cylon/Kerala Parota,3,Night,Card
6471,Rajesh Gupta,August,Egg Burji (2 Eggs),2,Night,Card
9540,Soham Bose,March,Veg Fried Rice,3,Night,UPI
5339,Priya Sharma,May,Cylon/Kerala Parota,1,Night,Wallet
7418,Anirban Roy,July,Omlet (Single),2,Evening,Wallet
8298,Priya Sharma,November,Chicken Do Pyaza,5,Afternoon,Wallet
7360,Priya Sharma,June,Rohu (Fry/Curry),5,Afternoon,Cash
2815,Rajesh Gupta,November,Chilly Chicken (Full 12 Pcs),3,Afternoon,UPI
7906,Priya Sharma,May,Egg Torka,3,Morning,Cash
6421,Rajesh Gupta,May,Channa Masala,4,Afternoon,Card
4233,Rajesh Gupta,October,Chicken Kosha,1,Evening,Cash
8085,Anirban Roy,July,Masala Rice,3,Night,UPI
6515,Sunita Sen,July,Chicken Fry,3,Evening,UPI
1284,Arvind Das,November,Chilly Chicken (Half 6 Pcs),5,Afternoon,Card
1683,Rajesh Gupta,April,Plain Rice,2,Afternoon,Card
2265,Rajesh Gupta,April,Egg Masala (Single),2,Morning,UPI
4227,Arvind Das,April,Math Curry,3,Night,Cash
3992,Anirban Roy,February,Paneer Manchurian,3,Night,UPI
5245,Arvind Das,February,Chicken Pepper Masala,1,Evening,Wallet
4803,Rajesh Gupta,June,Omlet (Double),2,Night,Card
4517,Priya Sharma,March,Masala Rice,4,Night,Cash
8858,Rajesh Gupta,January,Aloo Mutter/Aloo Gobi,5,Evening,Card
5003,Rajesh Gupta,May,Plain Dosa (2 Pcs),5,Evening,UPI
9960,Meera Iyer,May,Kabab Half (4 Pcs),3,Evening,Cash
3466,Priya Sharma,December,Aloo Mutter/Aloo Gobi,5,Night,Cash
3739,Sunita Sen,October,Dhal Fry,3,Evening,Card
7179,Sunita Sen,November,Dhal Fry,5,Evening,Cash
4899,Arvind Das,February,Chilly Chicken (Full 12 Pcs),4,Evening,UPI
4837,Meera Iyer,November,Aloo Mutter/Aloo Gobi,5,Afternoon,Wallet
7832,Sunita Sen,March,Chicken Do Pyaza,3,Afternoon,Card
2528,Arvind Das,December,Green Peas Masala,3,Night,Wallet
8897,Arvind Das,November,Chilly Chicken (Full 12 Pcs),4,Night,Wallet
9578,Anirban Roy,January,Egg Chilly,2,Morning,UPI
6460,Meera Iyer,April,Veg Noodles,1,Morning,UPI
2315,Soham Bose,July,Egg Masala (Single),3,Evening,Cash
6647,Sunita Sen,September,Plain Rice,1,Afternoon,Cash
4549,Priya Sharma,September,Plain Dosa (2 Pcs),1,Evening,Wallet
3049,Anirban Roy,May,Paneer Chilly,4,Afternoon,Cash
1771,Rajesh Gupta,July,Veg Fried Rice,1,Afternoon,Wallet
5974,Meera Iyer,December,Omlet (Double),1,Afternoon,Cash
9901,Soham Bose,June,Green Peas Masala,2,Morning,Cash
1021,Rajesh Gupta,January,Math Curry,3,Night,UPI
4845,Soham Bose,September,Aloo Posto,4,Evening,Card
6075,Priya Sharma,March,Chicken Curry,1,Morning,UPI
1884,Sunita Sen,June,Chicken Kosha,4,Morning,UPI
6172,Sunita Sen,November,Plain Rice,3,Afternoon,Cash
5248,Anirban Roy,January,Omlet (Double),5,Morning,UPI
3878,Priya Sharma,June,Egg Chilly,4,Evening,Cash
7725,Sunita Sen,August,Green Peas Masala,2,Afternoon,Cash
9241,Rajesh Gupta,January,Kashmiri Aloo Dum,3,Afternoon,UPI
3343,Arvind Das,December,Egg Chilly,5,Afternoon,UPI
4298,Meera Iyer,November,Veg Meals,2,Night,UPI
2587,Arvind Das,December,Paneer Manchurian,5,Morning,UPI
6799,Anirban Roy,March,Egg Masala (Double),1,Evening,Cash
4117,Arvind Das,October,Aloo Posto,4,Night,Cash
2597,Arvind Das,March,Egg Noodles,5,Morning,Card
8831,Soham Bose,October,Gobi Manchurian,2,Evening,UPI
9008,Sunita Sen,March,Aloo Mutter/Aloo Gobi,3,Afternoon,Wallet
1541,Meera Iyer,November,Mutton Masala (Kosha/Fry/Kadai),5,Afternoon,UPI
8032,Sunita Sen,December,Chicken Noodles,2,Afternoon,Wallet
7136,Meera Iyer,April,Mutter Paneer,4,Afternoon,Wallet
6001,Arvind Das,March,Plain Rice,1,Morning,UPI
6821,Arvind Das,June,Kabab Full (8 Pcs),5,Afternoon,Card
4121,Rajesh Gupta,August,Chicken Fried Rice,4,Morning,Wallet
4220,Rajesh Gupta,April,Egg Noodles,4,Evening,Card
1002,Arvind Das,January,Onion Dosa,1,Night,UPI
8100,Soham Bose,January,Chicken Pepper Masala,3,Night,Cash
5938,Priya Sharma,March,Chicken Fry,1,Evening,Cash
4768,Sunita Sen,November,Chicken Kosha,3,Night,Cash
3078,Soham Bose,May,Egg Biryani,1,Night,Wallet
4860,Anirban Roy,February,Aloo Posto,5,Afternoon,UPI
6466,Arvind Das,June,Math Curry,3,Night,UPI
3550,Priya Sharma,August,Cylon/Kerala Parota,3,Morning,Cash
4803,Arvind Das,July,Butter Dhal Fry,1,Evening,Card
7374,Arvind Das,November,Onion Dosa,5,Morning,Card
5084,Arvind Das,January,Katla (Fry/Curry),1,Evening,Card
4887,Sunita Sen,March,Mutton Masala (Kosha/Fry/Kadai),1,Night,Cash
4243,Priya Sharma,June,Bangda Fry (Ayala),3,Evening,Cash
6944,Sunita Sen,March,Kabab Half (4 Pcs),1,Evening,Card
9244,Sunita Sen,June,Chicken Curry,2,Night,Wallet
3948,Soham Bose,September,Chicken Masala,4,Afternoon,Cash
1315,Soham Bose,March,Kashmiri Aloo Dum,2,Night,UPI
3567,Anirban Roy,November,Egg Masala (Single),4,Morning,UPI
7761,Priya Sharma,February,Egg Noodles,4,Afternoon,Card
8047,Sunita Sen,May,Masala Rice,3,Evening,Wallet
2724,Meera Iyer,October,Set Dosa (3 Pcs),1,Afternoon,UPI
7045,Rajesh Gupta,May,Math Curry,1,Evening,UPI
5579,Soham Bose,August,Masala Dosa,3,Night,Wallet
3581,Soham Bose,September,Plain Rice,4,Night,UPI
2245,Soham Bose,August,Chilly Chicken (Full 12 Pcs),3,Evening,Cash
5765,Arvind Das,January,Egg Masala (Single),2,Afternoon,Wallet
5087,Priya Sharma,August,Veg Noodles,2,Morning,Cash
8103,Rajesh Gupta,July,Egg Biryani,1,Afternoon,Cash
4785,Rajesh Gupta,December,Aloo Mutter/Aloo Gobi,5,Morning,Cash
6931,Anirban Roy,July,Egg Fried Rice,1,Night,Card
2974,Meera Iyer,June,Chicken Pepper Masala,1,Afternoon,Wallet
4074,Meera Iyer,November,Paneer Butter Masala,1,Evening,UPI
7944,Meera Iyer,March,Tomato Fry,2,Evening,Wallet
3605,Sunita Sen,July,Plain Dosa (2 Pcs),3,Afternoon,Wallet
4258,Priya Sharma,June,Paneer Butter Masala,1,Evening,UPI
3083,Arvind Das,October,Veg Noodles,3,Night,Cash
2522,Rajesh Gupta,February,Palak Paneer,4,Afternoon,Cash
7580,Priya Sharma,May,Channa Masala,2,Night,Card
2445,Soham Bose,June,Egg Noodles,1,Morning,Wallet
4877,Soham Bose,June,Parota,1,Night,Wallet
9316,Sunita Sen,April,Veg Meals,2,Afternoon,Wallet
7120,Arvind Das,July,Plain Rice,4,Night,Card
4658,Anirban Roy,January,Poori Bajji (3 Pcs),1,Afternoon,Card
5504,Soham Bose,October,Ghee Rice,3,Night,Cash
5988,Soham Bose,August,Egg Biryani,2,Afternoon,Card
4369,Soham Bose,November,Kashmiri Aloo Dum,4,Evening,UPI
